[533, 31, 610, 56, 'ewsig', 0.2296648472547531, 18]
[545, 72, 584, 92, '272', 0.5726369023323059, 15]
[561, 127, 589, 148, 'e', 0.5126118659973145, 15]
[969, 66, 1111, 102, '66409-An', 0.4422411620616913, 27]
[935, 143, 1055, 173, 'NODVN83909', 0.3490334749221802, 22]
[1050, 148, 1076, 171, 'DG', 0.2955773174762726, 17]
[229, 125, 289, 150, 'ZZOZ', 0.5567804574966431, 18]
[301, 125, 327, 146, 'de', 0.8290271162986755, 15]
[426, 128, 492, 148, 'OINNC', 0.46375206112861633, 15]
[651, 128, 681, 150, '2z', 0.37034502625465393, 16]
[711, 128, 729, 148, 'je', 0.7870102524757385, 15]
[253, 168, 357, 188, 'SOSIWAId', 0.26412737369537354, 15]
[357, 166, 380, 189, 'A', 0.9933955073356628, 17]
[378, 168, 526, 191, 'NOIDVZITV937', 0.5669888257980347, 17]
[526, 168, 558, 189, 'DE', 0.5572946667671204, 15]
[558, 168, 716, 191, 'Va01D34IQ90S', 0.2440665364265442, 17]
[717, 169, 790, 189, 'T39NV', 0.5135652422904968, 15]
[790, 169, 832, 191, 'DD0', 0.8217159509658813, 16]
[834, 171, 913, 191, 'VIVAVZ', 0.8641485571861267, 15]
[935, 166, 1002, 191, 'M3N39', 0.3811401426792145, 18]
[1000, 171, 1083, 191, 'NODD3HIO', 0.3244870901107788, 15]
[258, 199, 339, 219, 'VIDIL3T', 0.39891672134399414, 15]
[340, 199, 385, 219, "'DI7", 0.5555099248886108, 15]
[385, 197, 410, 220, 'D', 0.7222487926483154, 17]
[408, 199, 438, 220, 'V1', 0.316439151763916, 15]
[452, 196, 487, 217, 'por', 0.604133665561676, 15]
[513, 197, 564, 216, 'BAVTT', 0.6460144519805908, 14]
[561, 196, 589, 217, 'VI', 0.3904060423374176, 15]
[581, 197, 612, 217, 'Da', 0.46498391032218933, 15]
[609, 197, 627, 216, "'I", 0.8890503644943237, 14]
[627, 197, 656, 217, 'D-', 0.3997417986392975, 15]
[655, 199, 698, 216, '"HBA', 0.31923070549964905, 12]
[696, 196, 740, 217, '"zo3', 0.4559992253780365, 15]
[739, 199, 803, 217, 'VdvIvx', 0.5161901116371155, 13]
[806, 202, 832, 217, 'ua', 0.5607163310050964, 11]
[831, 196, 931, 227, 'opeoyes', 0.5198386311531067, 23]
[895, 186, 981, 214, 'ONNERO9', 0.3089713156223297, 21]
[976, 189, 1000, 211, 'D.', 0.4676126539707184, 16]
[999, 191, 1119, 216, 'VwVIND3SENS', 0.27616164088249207, 18]
[619, 244, 767, 267, 'VNVZNNOVH3A', 0.24833117425441742, 17]
